GROUP_ID,STAR_MACID,STAR_ID,VWMONITOR,IR_ID,MASTER_ID,BEACON_SLOT,COUNT,VW_RIGHTCOUNT,VW_LEFTCOUNT,MONITOR_LIST,VWRIGHT_MONITORLIST,VWLEFT_MONITORLIST,PROFILE_ID,CONTAMINATED
530,00_24_DD_00_CC_45,257,1,2879,318879,6,2,0,0,"318879, 320436",,,5,0
531,00_24_DD_00_CC_45,257,1,2876,348136,6,2,0,0,"348136, 348706",,,1,0
532,00_24_DD_00_CC_45,257,1,2873,318676,6,3,0,0,"318676, 318882, 318941",,,2,0
533,00_24_DD_00_CC_45,257,1,2882,319819,6,6,0,0,"317398, 318907, 319648, 319782, 319819, 321444",,,3,0
534,00_24_DD_00_CC_45,257,1,3584,321397,6,2,0,0,"319786, 321397",,,1,0
535,00_24_DD_00_CB_0B,457,1,3453,320998,32,4,0,0,"280591, 320279, 320998, 321139",,,1,0
536,00_24_DD_00_CB_0B,457,1,2500,349186,32,2,0,0,"349186, 353715",,,3,0
537,00_24_DD_00_CB_0B,457,1,2506,353676,32,2,0,0,"353676, 353717",,,5,0
538,00_24_DD_00_CB_0B,457,1,2508,348855,32,2,0,0,"348754, 348855",,,3,0
539,00_24_DD_00_CB_0B,457,1,2532,280608,32,3,0,0,"280606, 280608, 321305",,,6,0
540,00_24_DD_00_CB_0B,457,1,2531,353435,32,2,0,0,"353435, 353711",,,5,0
541,00_24_DD_00_CB_0B,457,1,2511,280623,32,2,0,0,"280600, 280623",,,5,0
542,00_24_DD_00_CB_0B,457,1,2514,353697,32,2,0,0,"353697, 353712",,,3,0
543,00_24_DD_00_CB_0B,457,1,2518,349051,32,2,0,0,"349047, 349051",,,4,0
544,00_24_DD_00_CB_0B,457,1,2520,348681,32,2,0,0,"348681, 349888",,,5,0
545,00_24_DD_00_CB_0B,457,1,2525,348710,32,2,0,0,"348710, 349067",,,4,0
546,00_24_DD_00_CB_0B,457,1,2570,348745,32,7,0,0,"348634, 348731, 348745, 348764, 349057, 349269, 349283",,,2,0
547,00_24_DD_00_CB_0B,457,1,2589,349049,32,2,0,0,"349049, 349056",,,4,0
548,00_24_DD_00_CB_0B,457,1,2584,280613,32,2,0,0,"280613, 280645",,,5,0
549,00_24_DD_00_CB_0B,457,1,2580,348575,32,2,0,0,"348575, 348911",,,6,0
550,00_24_DD_00_CB_0B,457,1,3447,321324,32,2,0,0,"280616, 321324",,,4,0
551,00_24_DD_00_CB_0B,457,1,2573,348638,32,2,0,0,"348638, 348653",,,3,0
552,00_24_DD_00_CB_0B,457,1,2571,348744,32,2,0,0,"348744, 348757",,,4,0
553,00_24_DD_00_CB_35,455,1,2551,354643,30,2,0,0,"353334, 354643",,,3,0
554,00_24_DD_00_CB_35,455,1,2535,353703,30,2,0,0,"348568, 353703",,,6,0
555,00_24_DD_00_CB_35,455,1,2536,354719,30,3,0,0,"349881, 354708, 354719",,,4,0
556,00_24_DD_00_CB_35,455,1,2547,349535,30,4,0,0,"349474, 349509, 349535, 354634",,,1,0
557,00_24_DD_00_CB_35,455,1,2557,353389,30,3,0,0,"349540, 353379, 353389",,,6,0
558,00_24_DD_00_CB_35,455,1,2555,348923,30,1,0,1,348923,,353377,5,0
559,00_24_DD_00_CB_35,455,1,2560,353095,30,1,1,0,353095,353396,,1,0
560,00_24_DD_00_CB_35,455,1,2558,353398,30,1,0,1,353398,,353396,3,0
561,00_24_DD_00_CB_35,455,1,2537,354619,30,3,0,0,"354619, 354656, 354697",,,3,0
562,00_24_DD_00_CB_35,455,1,2542,349349,30,2,0,0,"349349, 354651",,,4,0
563,00_24_DD_00_CB_35,455,1,2541,349867,30,2,0,0,"349867, 354598",,,2,0
564,00_24_DD_00_CB_35,455,1,2539,349548,30,2,0,0,"349548, 354633",,,1,0
565,00_24_DD_00_CB_35,455,1,3442,321295,30,4,0,0,"281256, 321295, 350190, 432080",,,6,0
566,00_24_DD_00_CB_35,455,1,2567,348867,30,2,0,0,"348867, 353235",,,5,0
567,00_24_DD_00_CB_35,455,1,3589,309043,30,2,0,0,"281296, 309043",,,1,0
568,00_24_DD_00_CE_AB,452,1,2328,263556,26,4,0,0,"263556, 263571, 293799, 293813",,,1,0
569,00_24_DD_00_CE_AB,452,1,2326,326974,26,3,0,0,"293815, 293838, 326974",,,3,0
570,00_24_DD_00_CE_AB,452,1,3242,293938,26,4,0,0,"293854, 293938, 293970, 294131",,,4,0
571,00_24_DD_00_CE_AB,452,1,3236,293999,26,12,0,0,"293846, 293976, 293999, 294004, 294023, 294058, 294165, 294193, 294211, 294214, 294217, 294246",,,1,0
572,00_24_DD_00_CD_EE,435,1,2606,280569,3,4,0,0,"280548, 280569, 281498, 321583",,,1,0
573,00_24_DD_00_CD_EE,435,1,2592,281219,3,2,0,0,"281219, 281501",,,2,0
574,00_24_DD_00_CD_EE,435,1,2598,281048,3,2,0,0,"281048, 319544",,,4,0
575,00_24_DD_00_CD_EE,435,1,2600,353522,3,2,0,0,"353368, 353522",,,3,0
576,00_24_DD_00_CD_EE,435,1,2604,353520,3,2,0,0,"353408, 353520",,,4,0
577,00_24_DD_00_CD_EE,435,1,2607,280590,3,2,0,0,"280590, 319732",,,3,0
578,00_24_DD_00_CD_EE,435,1,2612,280601,3,2,0,0,"280571, 280601",,,4,0
579,00_24_DD_00_CD_EE,435,1,2614,280579,3,2,0,0,"280579, 280582",,,5,0
580,00_24_DD_00_CD_EE,435,1,2619,280789,3,2,0,0,"280789, 281243",,,1,0
581,00_24_DD_00_CD_EE,435,1,2621,281388,3,5,0,0,"280551, 281127, 281388, 318484, 319688",,,2,0
582,00_24_DD_00_CE_5B,437,1,2667,349987,6,2,0,0,"349985, 349987",,,3,0
583,00_24_DD_00_CD_EE,435,1,2662,349428,3,2,0,0,"349234, 349428",,,4,0
584,00_24_DD_00_CD_EE,435,1,2658,280557,3,2,0,0,"280557, 280859",,,3,0
585,00_24_DD_00_CD_EE,435,1,2655,355000,3,2,0,0,"354680, 355000",,,4,0
586,00_24_DD_00_CD_EE,435,1,2651,320555,3,2,0,0,"320451, 320555",,,6,0
587,00_24_DD_00_CD_EE,435,1,2650,348212,3,2,0,0,"348212, 355020",,,1,0
588,00_24_DD_00_CD_EE,435,1,2646,354641,3,2,0,0,"348664, 354641",,,2,0
589,00_24_DD_00_CD_EE,435,1,2626,280852,3,3,0,0,"280804, 280852, 310360",,,6,0
590,00_24_DD_00_CD_EE,435,1,2628,280558,3,2,0,0,"280558, 280565",,,4,0
591,00_24_DD_00_CD_EE,435,1,2641,319846,3,3,0,0,"224252, 280843, 319846",,,5,0
592,00_24_DD_00_CD_F4,433,1,2631,353256,1,2,0,0,"349279, 353256",,,2,0
593,00_24_DD_00_CD_F4,433,1,2634,348665,1,5,0,0,"319347, 348665, 354685, 354986, 355008",,,3,0
594,00_24_DD_00_CD_F4,433,1,2635,348662,1,2,0,0,"348506, 348662",,,4,0
595,00_24_DD_00_CD_F4,433,1,2638,281409,1,2,0,0,"281409, 319817",,,1,0
596,00_24_DD_00_CD_F4,433,1,2643,319805,1,2,0,0,"281257, 319805",,,4,0
597,00_24_DD_00_CA_17,156,1,3195,310914,15,10,0,0,"308343, 308366, 308424, 308721, 308917, 309619, 310914, 310986, 311161, 311246",,,1,0
598,00_24_DD_00_CA_17,156,1,3197,319493,15,5,0,0,"298870, 319483, 319493, 319522, 319615",,,3,0
599,00_24_DD_00_CA_17,156,1,3501,299785,15,3,0,0,"299785, 311046, 311132",,,5,0
600,00_24_DD_00_CA_17,156,1,3212,308621,15,2,0,0,"308621, 310601",,,2,0
601,00_24_DD_00_CA_17,156,1,3502,224371,15,3,0,0,"224371, 308756, 308785",,,4,0
602,00_24_DD_00_CA_17,156,1,3203,309839,15,2,0,0,"309839, 311266",,,5,0
603,00_24_DD_00_CA_17,156,1,2317,298945,15,4,0,0,"298945, 319445, 319508, 321644",,,4,0
604,00_24_DD_00_CA_17,156,1,2313,297873,15,4,0,0,"297817, 297823, 297859, 297873",,,5,0
605,00_24_DD_00_CA_17,156,1,3187,308329,15,3,0,0,"308329, 308883, 308913",,,2,0
606,00_24_DD_00_CA_17,156,1,3186,321991,15,2,0,0,"298922, 321991",,,4,0
607,00_24_DD_00_CA_17,156,1,3181,309455,15,3,0,0,"309091, 309455, 311067",,,6,0
608,00_24_DD_00_CA_17,156,1,3190,309770,15,6,0,0,"309222, 309326, 309673, 309770, 310768, 311210",,,2,0
609,00_24_DD_00_CF_21,164,1,3174,308929,26,3,0,0,"297815, 297869, 308929",,,6,0
610,00_24_DD_00_CA_21,161,1,3172,311157,21,3,0,0,"223838, 309691, 311157",,,3,0
611,00_24_DD_00_CA_21,161,1,3160,308341,21,4,0,0,"308341, 308427, 309303, 311153",,,6,0
612,00_24_DD_00_CA_21,161,1,3168,310884,21,3,0,0,"297805, 310680, 310884",,,4,0
613,00_24_DD_00_CF_21,164,1,3137,311220,26,2,0,0,"308607, 311220",,,1,0
614,00_24_DD_00_CA_21,161,1,2304,297824,21,2,0,0,"297824, 309311",,,5,0
615,00_24_DD_00_CF_09,165,1,2301,223720,27,6,0,0,"223720, 297810, 309078, 309182, 309295, 310977",,,1,0
616,00_24_DD_00_CF_21,164,1,3170,309289,26,6,0,0,"308799, 309289, 310569, 310682, 311055, 311274",,,3,0
617,00_24_DD_00_CF_21,164,1,3169,319495,26,2,0,0,"299297, 319495",,,4,0
618,00_24_DD_00_CF_21,164,1,3165,308471,26,3,0,0,"308471, 308951, 310568",,,1,0
619,00_24_DD_00_CF_21,164,1,3148,319509,26,2,0,0,"319509, 319514",,,2,0
620,00_24_DD_00_CF_21,164,1,3153,310679,26,4,0,0,"223818, 309038, 309178, 310679",,,5,0
621,00_24_DD_00_CF_21,164,1,3156,309476,26,2,0,0,"309093, 309476",,,4,0
622,00_24_DD_00_CA_21,161,1,3158,308711,21,3,0,0,"223738, 308388, 308711",,,2,0
623,00_24_DD_00_CA_21,161,1,3178,308379,21,2,0,0,"223715, 308379",,,4,0
624,00_24_DD_00_CB_8E,191,1,3095,320110,14,7,0,0,"317633, 317966, 317996, 318015, 320089, 320102, 320110",,,2,0
625,00_24_DD_00_CB_8E,191,1,3079,320087,14,10,0,0,"309073, 319145, 320018, 320034, 320048, 320063, 320087, 320732, 320768, 320770",,,1,0
626,00_24_DD_00_CB_8E,191,1,3086,320727,14,2,0,0,"320727, 320775",,,3,0
627,00_24_DD_00_CB_8E,191,1,3090,320733,14,2,0,0,"319585, 320733",,,4,0
628,00_24_DD_00_CB_8E,191,1,3102,320695,14,2,0,0,"320270, 320695",,,6,0
629,00_24_DD_00_CB_8E,191,1,3104,320020,14,2,0,0,"319183, 320020",,,5,0
630,00_24_DD_00_CB_8E,191,1,3118,320014,14,2,0,0,"319135, 320014",,,3,0
631,00_24_DD_00_CB_8E,191,1,3120,319133,14,2,0,0,"319133, 320097",,,4,0
632,00_24_DD_00_CB_8E,191,1,3107,318024,14,2,0,0,"317606, 318024",,,6,0
633,00_24_DD_00_CB_8E,191,1,3089,320007,14,2,0,0,"320007, 320090",,,5,0
634,00_24_DD_00_CB_8E,191,1,3110,318025,14,2,0,0,"318019, 318025",,,4,0
635,00_24_DD_00_CB_8E,191,1,3116,318020,14,2,0,0,"317947, 318020",,,5,0
636,00_24_DD_00_CB_8E,191,1,3124,320729,14,2,0,0,"320729, 320777",,,3,0
637,00_24_DD_00_CB_8E,191,1,2274,224331,14,2,0,0,"224331, 320075",,,6,0
638,00_24_DD_00_CB_74,188,1,3129,319968,9,4,0,0,"319968, 320086, 320093, 320107",,,1,0
639,00_24_DD_00_CB_74,188,1,3132,320073,9,2,0,0,"319976, 320073",,,2,0
640,00_24_DD_00_CB_31,192,1,3111,318163,15,2,0,0,"318163, 318260",,,2,0
641,00_24_DD_00_CB_31,192,1,2271,224464,15,2,0,0,"224100, 224464",,,3,0
642,00_24_DD_00_CB_31,192,1,2267,223589,15,3,0,0,"223589, 224751, 354399",,,1,0
643,00_24_DD_00_CB_3D,196,1,3072,317676,20,2,0,0,"317676, 317737",,,3,0
644,00_24_DD_00_CC_60,195,1,3069,317712,19,12,0,0,"210564, 317701, 317712, 317751, 317758, 318283, 318292, 320352, 320366, 320434, 320563, 320659",,,1,0
645,00_24_DD_00_CC_60,195,1,3062,320548,19,3,0,0,"210551, 320548, 320557",,,5,0
646,00_24_DD_00_CC_60,195,1,2261,224894,19,2,0,0,"224893, 224894",,,2,0
647,00_24_DD_00_CC_60,195,1,2259,210559,19,2,0,0,"210552, 210559",,,4,0
648,00_24_DD_00_CB_7D,199,1,2247,224999,25,2,0,0,"224999, 225067",,,6,0
649,00_24_DD_00_CC_60,195,1,3050,320521,19,6,0,0,"317703, 320521, 320539, 320604, 320816, 320904",,,2,0
650,00_24_DD_00_CB_10,203,1,2250,225004,30,2,0,0,"224860, 225004",,,5,0
651,00_24_DD_00_CB_10,203,1,2251,210614,30,3,0,0,"210545, 210614, 320537",,,6,0
652,00_24_DD_00_CC_60,195,1,3043,318250,19,2,0,0,"318250, 318253",,,5,0
653,00_24_DD_00_CC_60,195,1,2252,210553,19,2,0,0,"210553, 210570",,,4,0
654,00_24_DD_00_CB_85,197,1,3047,308816,21,3,0,0,"224929, 308456, 308816",,,6,0
655,00_24_DD_00_CC_60,195,1,3058,320506,19,5,0,0,"320506, 320542, 320547, 320825, 320947",,,3,0
656,00_24_DD_00_CB_85,197,1,3059,320535,21,4,0,0,"224176, 320524, 320533, 320535",,,4,0
657,00_24_DD_00_CB_10,203,1,3040,320567,30,5,0,0,"224146, 320497, 320541, 320567, 320661",,,1,0
658,00_24_DD_00_CE_FE,97,1,3252,317769,32,4,0,0,"224044, 224081, 317769, 317795",,,5,0
659,00_24_DD_00_CE_FE,97,1,3661,312344,32,6,0,0,"312344, 313067, 318160, 318435, 318707, 318733",,,1,0
660,00_24_DD_00_CE_FE,97,1,3659,310847,32,4,0,0,"310847, 318718, 321408, 321609",,,5,0
661,00_24_DD_00_CE_FE,97,1,3326,318612,32,5,0,0,"318612, 318639, 318643, 319473, 319507",,,2,0
662,00_24_DD_00_CE_FE,97,1,3290,319489,32,2,0,0,"313674, 319489",,,4,0
663,00_24_DD_00_CE_FE,97,1,3656,301270,32,2,0,0,"301270, 319475",,,1,0
664,00_24_DD_00_CE_FE,97,1,3678,310521,32,2,0,0,"301125, 310521",,,4,0
665,00_24_DD_00_CE_FE,97,1,3306,321473,32,2,0,0,"321473, 321477",,,5,0
666,00_24_DD_00_CE_FE,97,1,3304,317772,32,2,0,0,"317772, 321581",,,6,0
667,00_24_DD_00_CE_FE,97,1,3302,318404,32,2,0,0,"318404, 318419",,,2,0
668,00_24_DD_00_CE_FE,97,1,3300,318735,32,2,0,0,"318722, 318735",,,4,0
669,00_24_DD_00_CE_FE,97,1,3282,318655,32,2,0,0,"318655, 318745",,,2,0
670,00_24_DD_00_CE_FE,97,1,3327,318420,32,2,0,0,"318410, 318420",,,2,0
671,00_24_DD_00_CE_FE,97,1,3322,318705,32,2,0,0,"318363, 318705",,,4,0
672,00_24_DD_00_CE_FE,97,1,3321,318564,32,2,0,0,"313640, 318564",,,1,0
673,00_24_DD_00_CB_99,96,1,2292,224000,31,2,0,0,"224000, 224059",,,6,0
674,00_24_DD_00_CF_23,98,1,3251,318367,33,8,0,0,"317767, 318308, 318310, 318331, 318367, 319477, 321300, 321315",,,3,0
675,00_24_DD_00_CF_23,98,1,2285,224376,33,2,0,0,"224376, 318173",,,1,0
676,00_24_DD_00_CF_23,98,1,2284,224179,33,3,0,0,"224179, 317785, 319494",,,6,0
677,00_24_DD_00_CF_23,98,1,2283,224397,33,2,0,0,"224397, 313653",,,2,0
678,00_24_DD_00_CF_23,98,1,3441,321302,33,7,0,0,"224043, 318351, 318379, 319443, 319454, 319459, 321302",,,5,0
679,00_24_DD_00_CF_23,98,1,2287,224286,33,2,0,0,"224286, 318343",,,2,0
680,00_24_DD_00_CB_9D,101,1,3253,317770,38,3,0,0,"317750, 317768, 317770",,,4,0
681,00_24_DD_00_CF_23,98,1,3260,318362,33,2,0,0,"224382, 318362",,,1,0
682,00_24_DD_00_CB_9D,101,1,2279,224377,38,2,0,0,"224195, 224377",,,1,0
683,00_24_DD_00_CB_8E,191,1,3081,320082,14,2,0,0,"319948, 320082",,,4,0
684,00_24_DD_00_CB_8E,191,1,3099,320015,14,2,0,0,"320015, 320080",,,4,0
685,00_24_DD_00_CB_8E,191,1,3094,320664,14,2,0,0,"320511, 320664",,,5,0
686,00_24_DD_00_CE_FE,97,1,3286,319506,32,2,0,0,"319469, 319506",,,4,0
687,00_24_DD_00_CE_FE,97,1,3277,318710,32,2,0,0,"318679, 318710",,,6,0
688,00_24_DD_00_CE_FE,97,1,3324,321502,32,2,0,0,"321468, 321502",,,5,0
689,00_24_DD_00_CE_FE,97,1,3317,318611,32,2,0,0,"318611, 321614",,,6,0
690,00_24_DD_00_CE_FE,97,1,3318,318619,32,5,0,0,"317764, 318613, 318619, 321580, 321584",,,3,0
691,00_24_DD_00_CB_50,131,1,3802,356337,30,11,0,0,"350323, 350346, 352977, 353114, 353151, 356276, 356311, 356337, 356359, 356372, 358332",,,1,0
692,00_24_DD_00_CB_50,131,1,3798,350338,30,2,0,0,"350338, 350357",,,2,0
693,00_24_DD_00_CB_50,131,1,3800,350345,30,2,0,0,"350345, 350365",,,3,0
694,00_24_DD_00_CB_50,131,1,3804,350373,30,2,0,0,"350352, 350373",,,5,0
695,00_24_DD_00_CB_50,131,1,3806,356360,30,2,0,0,"356360, 356367",,,6,0
696,00_24_DD_00_CB_50,131,1,3810,353110,30,2,0,0,"350343, 353110",,,5,0
697,00_24_DD_00_CB_50,131,1,3812,351546,30,2,0,0,"351546, 352525",,,4,0
698,00_24_DD_00_CB_50,131,1,3823,353111,30,2,0,0,"353063, 353111",,,3,0
699,00_24_DD_00_CB_50,131,1,3825,351219,30,2,0,0,"351219, 353071",,,2,0
700,00_24_DD_00_CB_7E,124,1,3718,298951,20,2,0,0,"298951, 299160",,,5,0
701,00_24_DD_00_CB_AF,125,1,3750,353221,21,2,0,0,"299456, 353221",,,4,0
702,00_24_DD_00_CB_AF,125,1,3709,299462,21,2,0,0,"299462, 353817",,,5,0
703,00_24_DD_00_CB_AF,125,1,3749,353202,21,3,0,0,"351149, 353202, 356161",,,3,0
704,00_24_DD_00_CB_AF,125,1,3745,352418,21,4,0,0,"352418, 353204, 353797, 353801",,,1,0
705,00_24_DD_00_CC_1F,133,1,3773,351781,32,14,0,0,"299622, 351238, 351248, 351781, 351824, 351841, 351885, 353049, 356139, 356183, 356480, 356499, 356500, 356507",,,1,0
706,00_24_DD_00_CB_A1,129,1,3795,356132,27,11,0,0,"351776, 351865, 351875, 351889, 351918, 353795, 356080, 356132, 356167, 356186, 356189",,,5,0
707,00_24_DD_00_CB_A1,129,1,3706,299672,27,2,0,0,"299672, 356191",,,3,0
708,00_24_DD_00_CB_A1,129,1,3707,299792,27,2,0,0,"299792, 351920",,,2,0
709,00_24_DD_00_CB_A1,129,1,3696,299355,27,2,0,0,"299355, 351835",,,4,0
710,00_24_DD_00_CB_A1,129,1,3697,297983,27,2,0,0,"297983, 351827",,,6,0
711,00_24_DD_00_CB_86,132,1,3739,356294,31,4,0,0,"299428, 299639, 353156, 356294",,,2,0
712,00_24_DD_00_CB_86,132,1,3705,299345,31,2,0,0,"299345, 356511",,,5,0
713,00_24_DD_00_CB_86,132,1,3758,356531,31,2,0,0,"299504, 356531",,,4,0
714,00_24_DD_00_CA_D1,128,1,3687,299403,26,2,0,0,"299403, 351229",,,1,0
715,00_24_DD_00_CC_1F,133,1,3698,299116,32,2,0,0,"299116, 351243",,,2,0
716,00_24_DD_00_CC_1F,133,1,3776,351224,32,2,0,0,"299461, 351224",,,5,0
717,00_24_DD_00_CC_1F,133,1,3740,353193,32,2,0,0,"353047, 353193",,,3,0
718,00_24_DD_00_CC_1F,133,1,3770,351249,32,2,0,0,"299332, 351249",,,2,0
719,00_24_DD_00_CC_1F,133,1,3769,351247,32,2,0,0,"299562, 351247",,,4,0
720,00_24_DD_00_CB_70,134,1,3761,356516,33,2,0,0,"299393, 356516",,,2,0
721,00_24_DD_00_CB_70,134,1,3752,353146,33,7,0,0,"299417, 351240, 353044, 353080, 353145, 353146, 353183",,,1,0
722,00_24_DD_00_CB_4F,179,1,3936,355313,45,9,0,0,"281381, 353888, 355276, 355313, 356116, 356919, 356921, 356925, 356926",,,1,0
723,00_24_DD_00_CB_4F,179,1,3836,281371,45,2,0,0,"281353, 281371",,,2,0
724,00_24_DD_00_CB_4F,179,1,3835,281335,45,2,0,0,"281335, 281349",,,3,0
725,00_24_DD_00_CB_4F,179,1,3843,281365,45,2,0,0,"281365, 312693",,,4,0
726,00_24_DD_00_CB_4F,179,1,3844,356922,45,2,0,0,"356917, 356922",,,2,0
727,00_24_DD_00_CB_4F,179,1,3853,356915,45,2,0,0,"356915, 356927",,,3,0
728,00_24_DD_00_CB_87,181,1,3851,356405,1,2,0,0,"356405, 356414",,,4,0
729,00_24_DD_00_CB_4F,179,1,3938,355173,45,2,0,0,"355173, 355324",,,4,0
730,00_24_DD_00_CB_4F,179,1,3855,348267,45,5,0,0,"348139, 348267, 351955, 352944, 356924",,,2,0
731,00_24_DD_00_CB_45,183,1,3885,353363,3,6,0,0,"318730, 319468, 353363, 356345, 356376, 356387",,,4,0
732,00_24_DD_00_CB_45,183,1,3871,354233,3,6,0,0,"318634, 353659, 354233, 356255, 356390, 356428",,,3,0
733,00_24_DD_00_CB_45,183,1,3874,354421,3,2,0,0,"353518, 354421",,,1,0
734,00_24_DD_00_CB_45,183,1,3870,354236,3,2,0,0,"354236, 354244",,,2,0
735,00_24_DD_00_CB_45,183,1,3868,354420,3,2,0,0,"354420, 356330",,,4,0
736,00_24_DD_00_CB_45,183,1,3862,356427,3,2,0,0,"356425, 356427",,,6,0
737,00_24_DD_00_CB_45,183,1,3864,356435,3,2,0,0,"356415, 356435",,,1,0
738,00_24_DD_00_CB_45,183,1,3922,354387,3,2,0,0,"354387, 356397",,,5,0
739,00_24_DD_00_CB_45,183,1,3919,356369,3,2,0,0,"356339, 356369",,,6,0
740,00_24_DD_00_CB_45,183,1,3829,356388,3,2,0,0,"356382, 356388",,,1,0
741,00_24_DD_00_CB_45,183,1,3895,353529,3,2,0,0,"348699, 353529",,,5,0
742,00_24_DD_00_CB_45,183,1,3881,318680,3,2,0,0,"318626, 318680",,,6,0
743,00_24_DD_00_CB_45,183,1,3831,319480,3,2,0,0,"319480, 353383",,,4,0
744,00_24_DD_00_CB_45,183,1,3876,354194,3,2,0,0,"353877, 354194",,,6,0
745,00_24_DD_00_CB_C1,182,1,3927,352938,2,10,0,0,"348474, 351912, 351953, 352938, 352970, 353292, 354547, 355157, 356060, 356131",,,1,0
746,00_24_DD_00_CB_C1,182,1,3931,352860,2,7,0,0,"319500, 351904, 351951, 352477, 352860, 355333, 356122",,,2,0
747,00_24_DD_00_CB_C1,182,1,3912,351886,2,2,0,0,"351886, 351952",,,3,0
748,00_24_DD_00_CB_C1,182,1,3909,356128,2,2,0,0,"356011, 356128",,,5,0
749,00_24_DD_00_CB_C1,182,1,3907,356135,2,2,0,0,"356135, 356205",,,2,0
750,00_24_DD_00_CB_C1,182,1,3906,320979,2,2,0,0,"320964, 320979",,,4,0
751,00_24_DD_00_CB_C1,182,1,3903,349254,2,2,0,0,"349254, 354552",,,5,0
752,00_24_DD_00_CB_C1,182,1,3899,351966,2,2,0,0,"351958, 351966",,,6,0
753,00_24_DD_00_CB_C1,182,1,3890,353323,2,2,0,0,"353323, 354432",,,3,0
754,00_24_DD_00_CB_C1,182,1,3888,355342,2,2,0,0,"355288, 355342",,,5,0
755,00_24_DD_00_CB_C1,182,1,3924,352923,2,2,0,0,"352891, 352923",,,3,0
756,00_24_DD_00_CB_C1,182,1,3925,356150,2,2,0,0,"356150, 356197",,,6,0
757,00_24_DD_00_CA_45,163,1,2272,224865,25,2,0,0,"224865, 354344",,,5,0
758,00_24_DD_00_CA_43,29,1,3731,299139,38,2,0,0,"299139, 299633",,,6,0
759,00_24_DD_00_CE_34,142,1,364,293943,44,3,0,0,"293881, 293943, 326428",,,1,0
760,00_24_DD_00_CE_34,142,1,338,293957,44,9,0,0,"293877, 293939, 293957, 293975, 294001, 294032, 294173, 294183, 326694",,,4,0
761,00_24_DD_00_CE_34,142,1,333,294006,44,2,0,0,"293990, 294006",,,3,0
762,00_24_DD_00_CE_34,142,1,360,293896,44,2,0,0,"293896, 293920",,,2,0
763,00_24_DD_00_CE_34,142,1,354,293931,44,2,0,0,"293924, 293931",,,5,0
764,00_24_DD_00_CE_34,142,1,342,294138,44,2,0,0,"293987, 294138",,,6,0
765,00_24_DD_00_CE_34,142,1,349,294111,44,2,0,0,"294063, 294111",,,6,0
766,00_24_DD_00_CE_34,142,1,347,293981,44,2,0,0,"293981, 294009",,,5,0
767,00_24_DD_00_CE_34,142,1,329,293909,44,2,0,0,"293909, 293993",,,2,0
768,00_24_DD_00_CC_25,590,1,3979,326494,18,5,0,0,"293823, 293893, 294195, 326494, 326645",,,5,0
769,00_24_DD_00_CC_25,590,1,387,294020,18,2,0,0,"294020, 327244",,,6,0
770,00_24_DD_00_CC_25,590,1,382,293880,18,3,0,0,"263548, 293880, 294282",,,6,0
771,00_24_DD_00_CA_05,138,1,294,293958,39,9,0,0,"293875, 293919, 293958, 294035, 294059, 294100, 294172, 294199, 294273",,,1,0
772,00_24_DD_00_CA_05,138,1,308,293868,39,2,0,0,"293868, 294194",,,5,0
773,00_24_DD_00_CA_05,138,1,316,293985,39,2,0,0,"293852, 293985",,,6,0
774,00_24_DD_00_CA_05,138,1,318,294209,39,3,0,0,"294142, 294209, 294215",,,2,0
775,00_24_DD_00_CA_05,138,1,306,294281,39,2,0,0,"293891, 294281",,,2,0
776,00_24_DD_00_CA_05,138,1,297,294044,39,2,0,0,"293923, 294044",,,4,0
777,00_24_DD_00_CA_05,138,1,296,294145,39,2,0,0,"294124, 294145",,,6,0
778,00_24_DD_00_CA_05,138,1,279,294212,39,2,0,0,"293962, 294212",,,6,0
779,00_24_DD_00_CA_05,138,1,280,293977,39,7,0,0,"253621, 293843, 293968, 293977, 294037, 294107, 294132",,,5,0
780,00_24_DD_00_CA_05,138,1,283,294196,39,2,0,0,"294196, 294228",,,2,0
781,00_24_DD_00_CA_05,138,1,285,294105,39,2,0,0,"294105, 294190",,,4,0
782,00_24_DD_00_CE_49,141,1,3959,294720,43,3,0,0,"294631, 294720, 327243",,,6,0
783,00_24_DD_00_CE_49,141,1,272,294180,43,3,0,0,"294081, 294180, 294337",,,3,0
784,00_24_DD_00_CA_1C,136,1,3964,293809,37,5,0,0,"293809, 294218, 325954, 325998, 327245",,,2,0
785,00_24_DD_00_CA_1C,136,1,3965,294734,37,2,0,0,"294657, 294734",,,4,0
786,00_24_DD_00_CA_1C,136,1,3966,294456,37,2,0,0,"294428, 294456",,,6,0
787,00_24_DD_00_CA_1C,136,1,3967,294751,37,2,0,0,"294356, 294751",,,1,0
788,00_24_DD_00_CA_1C,136,1,266,294202,37,5,0,0,"294160, 294177, 294185, 294201, 294202",,,5,0
789,00_24_DD_00_CE_49,141,1,276,293812,43,2,0,0,"293808, 293812",,,2,0
790,00_24_DD_00_CB_C8,214,1,3944,224164,44,13,0,0,"224164, 349121, 350721, 352546, 352569, 352608, 353188, 353352, 353446, 353448, 353451, 353812, 355895",,,1,0
791,00_24_DD_00_CB_C8,214,1,249,352550,44,2,0,0,"352550, 352586",,,4,0
792,00_24_DD_00_CB_C8,214,1,254,352217,44,3,0,0,"352217, 352566, 352595",,,2,0
793,00_24_DD_00_CB_C8,214,1,258,354993,44,2,0,0,"350880, 354993",,,3,0
